lon	lat	T	LDEO ClimateGroup PROJECTS IPCC CMIP5 pdsi-spei pdsi GFDL_ESM2M pdsi-all
degree_east	degree_north	months since 1900-01-01	unitless
   -118.7500    	    41.46067    	    2106.500    	   -1.593477    
   -121.2500    	    43.48315    	    2106.500    	   -1.592260    
   -118.7500    	    43.48315    	    2106.500    	  -0.7853432    
   -121.2500    	    35.39326    	    2107.500    	   0.0000000E+00
   -118.7500    	    35.39326    	    2107.500    	   -2.875842    
   -121.2500    	    37.41573    	    2107.500    	   0.0000000E+00
   -118.7500    	    37.41573    	    2107.500    	   0.3078741    
   -121.2500    	    39.43820    	    2107.500    	   0.1253567    
   -118.7500    	    39.43820    	    2107.500    	   -2.686519    
   -121.2500    	    41.46067    	    2107.500    	   -2.151650    
   -118.7500    	    41.46067    	    2107.500    	   -1.940503    
   -121.2500    	    43.48315    	    2107.500    	   -2.154469    
   -118.7500    	    43.48315    	    2107.500    	   -1.436419    
   -121.2500    	    35.39326    	    2117.500    	   -2.703977    
   -118.7500    	    35.39326    	    2117.500    	   -3.037365    
   -121.2500    	    37.41573    	    2117.500    	   -1.686289    
   -118.7500    	    37.41573    	    2117.500    	   -2.035517    
   -121.2500    	    39.43820    	    2117.500    	  -0.5766007    
   -118.7500    	    39.43820    	    2117.500    	   -1.371177    
   -121.2500    	    41.46067    	    2117.500    	   0.6925481    
   -118.7500    	    41.46067    	    2117.500    	   -1.381069    
   -121.2500    	    43.48315    	    2117.500    	    1.097432    
   -118.7500    	    43.48315    	    2117.500    	  -0.7029549    
   -121.2500    	    35.39326    	    2118.500    	   -2.482798    
   -118.7500    	    35.39326    	    2118.500    	   -3.006953    
   -121.2500    	    37.41573    	    2118.500    	   -1.699241    
   -118.7500    	    37.41573    	    2118.500    	   -2.242018    
   -121.2500    	    39.43820    	    2118.500    	  -0.8589470    
   -118.7500    	    39.43820    	    2118.500    	   -1.767794    
   -121.2500    	    41.46067    	    2118.500    	   0.9961806    
   -118.7500    	    41.46067    	    2118.500    	  -0.8067593    
   -121.2500    	    43.48315    	    2118.500    	    1.055464    
   -118.7500    	    43.48315    	    2118.500    	  -0.7266701    
   -121.2500    	    35.39326    	    2119.500    	   -2.318681    
   -118.7500    	    35.39326    	    2119.500    	   -2.863454    
   -121.2500    	    37.41573    	    2119.500    	   -1.656206    
   -118.7500    	    37.41573    	    2119.500    	   -2.263366    
   -121.2500    	    39.43820    	    2119.500    	   -1.073699    
   -118.7500    	    39.43820    	    2119.500    	   -2.022005    
   -121.2500    	    41.46067    	    2119.500    	   0.5188757    
   -118.7500    	    41.46067    	    2119.500    	  -0.8737851    
   -121.2500    	    43.48315    	    2119.500    	  -0.4747830    
   -118.7500    	    43.48315    	    2119.500    	  -0.8386942    
   -121.2500    	    35.39326    	    2129.500    	  -0.9641390    
   -118.7500    	    35.39326    	    2129.500    	   -1.246708    
   -121.2500    	    37.41573    	    2129.500    	   -1.597180    
   -118.7500    	    37.41573    	    2129.500    	  -0.6330498    
   -121.2500    	    39.43820    	    2129.500    	   -1.706529    
   -118.7500    	    39.43820    	    2129.500    	   -1.840706    
   -121.2500    	    41.46067    	    2129.500    	   -1.047365    
   -118.7500    	    41.46067    	    2129.500    	  -0.7334330    
   -121.2500    	    43.48315    	    2129.500    	  -0.6013601    
   -118.7500    	    43.48315    	    2129.500    	    1.659381    
   -121.2500    	    35.39326    	    2130.500    	  -0.9166838    
   -118.7500    	    35.39326    	    2130.500    	   -1.382896    
   -121.2500    	    37.41573    	    2130.500    	   -1.618752    
   -118.7500    	    37.41573    	    2130.500    	  -0.9067126    
   -121.2500    	    39.43820    	    2130.500    	   -2.035250    
   -118.7500    	    39.43820    	    2130.500    	   -2.434798    
   -121.2500    	    41.46067    	    2130.500    	   -1.260801    
   -118.7500    	    41.46067    	    2130.500    	  -0.9081110    
   -121.2500    	    43.48315    	    2130.500    	  -0.5453089    
   -118.7500    	    43.48315    	    2130.500    	    1.675053    
   -121.2500    	    35.39326    	    2131.500    	  -0.9023296    
   -118.7500    	    35.39326    	    2131.500    	   -1.417889    
   -121.2500    	    37.41573    	    2131.500    	   -1.555693    
   -118.7500    	    37.41573    	    2131.500    	   -1.112694    
   -121.2500    	    39.43820    	    2131.500    	   -2.031616    
   -118.7500    	    39.43820    	    2131.500    	   -2.548179    
   -121.2500    	    41.46067    	    2131.500    	   -1.047172    
   -118.7500    	    41.46067    	    2131.500    	  -0.8911644    
   -121.2500    	    43.48315    	    2131.500    	  -5.2974779E-02
   -118.7500    	    43.48315    	    2131.500    	    2.399053    
   -121.2500    	    35.39326    	    2141.500    	   -1.545527    
   -118.7500    	    35.39326    	    2141.500    	   -2.509629    
   -121.2500    	    37.41573    	    2141.500    	   -1.800709    
   -118.7500    	    37.41573    	    2141.500    	   -1.215172    
   -121.2500    	    39.43820    	    2141.500    	   -1.357346    
   -118.7500    	    39.43820    	    2141.500    	   -1.676139    
   -121.2500    	    41.46067    	    2141.500    	   -1.369712    
   -118.7500    	    41.46067    	    2141.500    	    1.318986    
   -121.2500    	    43.48315    	    2141.500    	   -1.446189    
   -118.7500    	    43.48315    	    2141.500    	  -0.5299742    
   -121.2500    	    35.39326    	    2142.500    	   -1.443472    
   -118.7500    	    35.39326    	    2142.500    	   -2.511182    
   -121.2500    	    37.41573    	    2142.500    	   -1.721798    
   -118.7500    	    37.41573    	    2142.500    	   -1.254471    
   -121.2500    	    39.43820    	    2142.500    	   -1.653999    
   -118.7500    	    39.43820    	    2142.500    	   -1.382868    
   -121.2500    	    41.46067    	    2142.500    	   -1.453244    
   -118.7500    	    41.46067    	    2142.500    	    1.904176    
   -121.2500    	    43.48315    	    2142.500    	   -1.586952    
   -118.7500    	    43.48315    	    2142.500    	  -0.5709541    
   -121.2500    	    35.39326    	    2143.500    	   -1.376696    
   -118.7500    	    35.39326    	    2143.500    	   -2.443383    
   -121.2500    	    37.41573    	    2143.500    	   -1.677572    
   -118.7500    	    37.41573    	    2143.500    	   -1.444423    
   -121.2500    	    39.43820    	    2143.500    	   -1.773422    
   -118.7500    	    39.43820    	    2143.500    	   -1.689086    
   -121.2500    	    41.46067    	    2143.500    	   -1.617085    
   -118.7500    	    41.46067    	    2143.500    	  -5.0711162E-02
   -121.2500    	    43.48315    	    2143.500    	   -1.798271    
   -118.7500    	    43.48315    	    2143.500    	  -0.8770475    
   -121.2500    	    35.39326    	    2153.500    	   -4.344833    
   -118.7500    	    35.39326    	    2153.500    	   -3.646055    
   -121.2500    	    37.41573    	    2153.500    	   -4.772636    
   -118.7500    	    37.41573    	    2153.500    	   -3.945748    
   -121.2500    	    39.43820    	    2153.500    	   -4.575074    
   -118.7500    	    39.43820    	    2153.500    	   -4.715789    
   -121.2500    	    41.46067    	    2153.500    	   -4.245079    
   -118.7500    	    41.46067    	    2153.500    	   -3.754525    
   -121.2500    	    43.48315    	    2153.500    	   -3.136763    
   -118.7500    	    43.48315    	    2153.500    	   -2.587211    
   -121.2500    	    35.39326    	    2154.500    	   -3.947069    
   -118.7500    	    35.39326    	    2154.500    	   -3.559456    
   -121.2500    	    37.41573    	    2154.500    	   -4.473609    
   -118.7500    	    37.41573    	    2154.500    	   -4.143017    
   -121.2500    	    39.43820    	    2154.500    	   -4.711213    
   -118.7500    	    39.43820    	    2154.500    	   -5.350290    
   -121.2500    	    41.46067    	    2154.500    	   -5.080825    
   -118.7500    	    41.46067    	    2154.500    	   -4.929597    
   -121.2500    	    43.48315    	    2154.500    	   -4.201202    
   -118.7500    	    43.48315    	    2154.500    	   -3.911768    
   -121.2500    	    35.39326    	    2155.500    	   -3.640016    
   -118.7500    	    35.39326    	    2155.500    	   -3.347856    
   -121.2500    	    37.41573    	    2155.500    	   -4.145948    
   -118.7500    	    37.41573    	    2155.500    	   -3.907318    
   -121.2500    	    39.43820    	    2155.500    	   -4.521702    
   -118.7500    	    39.43820    	    2155.500    	   -5.179503    
   -121.2500    	    41.46067    	    2155.500    	   -5.244906    
   -118.7500    	    41.46067    	    2155.500    	   -5.335808    
   -121.2500    	    43.48315    	    2155.500    	   -4.574996    
   -118.7500    	    43.48315    	    2155.500    	   -4.649091    
   -121.2500    	    35.39326    	    2165.500    	    3.794029    
   -118.7500    	    35.39326    	    2165.500    	    3.281412    
   -121.2500    	    37.41573    	    2165.500    	    2.864401    
   -118.7500    	    37.41573    	    2165.500    	  -0.7117510    
   -121.2500    	    39.43820    	    2165.500    	  -0.2126790    
   -118.7500    	    39.43820    	    2165.500    	  -0.8259264    
   -121.2500    	    41.46067    	    2165.500    	    1.436841    
   -118.7500    	    41.46067    	    2165.500    	  -0.5187764    
   -121.2500    	    43.48315    	    2165.500    	    1.213118    
   -118.7500    	    43.48315    	    2165.500    	    1.634024    
   -121.2500    	    35.39326    	    2166.500    	    3.470273    
   -118.7500    	    35.39326    	    2166.500    	    2.837188    
   -121.2500    	    37.41573    	    2166.500    	    3.027842    
   -118.7500    	    37.41573    	    2166.500    	  -0.9361905    
   -121.2500    	    39.43820    	    2166.500    	   0.1751525    
   -118.7500    	    39.43820    	    2166.500    	   -1.078405    
   -121.2500    	    41.46067    	    2166.500    	    1.839347    
   -118.7500    	    41.46067    	    2166.500    	  -0.3519005    
   -121.2500    	    43.48315    	    2166.500    	    2.188254    
   -118.7500    	    43.48315    	    2166.500    	    1.985354    
   -121.2500    	    35.39326    	    2167.500    	    3.017287    
   -118.7500    	    35.39326    	    2167.500    	    2.350768    
   -121.2500    	    37.41573    	    2167.500    	  -0.1362974    
   -118.7500    	    37.41573    	    2167.500    	   -1.175967    
   -121.2500    	    39.43820    	    2167.500    	  -0.2755787    
   -118.7500    	    39.43820    	    2167.500    	   -1.489565    
   -121.2500    	    41.46067    	    2167.500    	  -0.1643315    
   -118.7500    	    41.46067    	    2167.500    	  -0.7823660    
   -121.2500    	    43.48315    	    2167.500    	    2.222893    
   -118.7500    	    43.48315    	    2167.500    	  -3.2370717E-03
   -121.2500    	    35.39326    	    2177.500    	    2.917039    
   -118.7500    	    35.39326    	    2177.500    	    1.881408    
   -121.2500    	    37.41573    	    2177.500    	   0.4563265    
   -118.7500    	    37.41573    	    2177.500    	  -0.4915968    
   -121.2500    	    39.43820    	    2177.500    	  -0.8312512    
   -118.7500    	    39.43820    	    2177.500    	   -1.275340    
   -121.2500    	    41.46067    	    2177.500    	   -1.827328    
   -118.7500    	    41.46067    	    2177.500    	   -1.515506    
   -121.2500    	    43.48315    	    2177.500    	   -3.152405    
   -118.7500    	    43.48315    	    2177.500    	   -1.386175    
   -121.2500    	    35.39326    	    2178.500    	    2.549441    
   -118.7500    	    35.39326    	    2178.500    	    1.385463    
   -121.2500    	    37.41573    	    2178.500    	  -0.4324468    
   -118.7500    	    37.41573    	    2178.500    	  -0.9209030    
   -121.2500    	    39.43820    	    2178.500    	   -1.096983    
   -118.7500    	    39.43820    	    2178.500    	   -1.755603    
   -121.2500    	    41.46067    	    2178.500    	   -2.147241    
   -118.7500    	    41.46067    	    2178.500    	   -2.063080    
   -121.2500    	    43.48315    	    2178.500    	   -3.675180    
   -118.7500    	    43.48315    	    2178.500    	   -1.855177    
   -121.2500    	    35.39326    	    2179.500    	    2.316262    
   -118.7500    	    35.39326    	    2179.500    	    1.516379    
   -121.2500    	    37.41573    	    2179.500    	  -0.4059448    
   -118.7500    	    37.41573    	    2179.500    	  -0.7425881    
   -121.2500    	    39.43820    	    2179.500    	   -1.241876    
   -118.7500    	    39.43820    	    2179.500    	   -2.026417    
   -121.2500    	    41.46067    	    2179.500    	   -2.458411    
   -118.7500    	    41.46067    	    2179.500    	   -2.384778    
   -121.2500    	    43.48315    	    2179.500    	   -3.917423    
   -118.7500    	    43.48315    	    2179.500    	   -2.031622    
   -121.2500    	    35.39326    	    2189.500    	   -2.180597    
   -118.7500    	    35.39326    	    2189.500    	   0.3931223    
   -121.2500    	    37.41573    	    2189.500    	   -2.133603    
   -118.7500    	    37.41573    	    2189.500    	   -1.123388    
   -121.2500    	    39.43820    	    2189.500    	   -2.863629    
   -118.7500    	    39.43820    	    2189.500    	   -2.000645    
   -121.2500    	    41.46067    	    2189.500    	   -3.758679    
   -118.7500    	    41.46067    	    2189.500    	   -1.839054    
   -121.2500    	    43.48315    	    2189.500    	   -3.731834    
   -118.7500    	    43.48315    	    2189.500    	   -1.607321    
   -121.2500    	    35.39326    	    2190.500    	   -1.979287    
   -118.7500    	    35.39326    	    2190.500    	  -0.3953243    
   -121.2500    	    37.41573    	    2190.500    	   -2.087205    
   -118.7500    	    37.41573    	    2190.500    	   -1.565630    
   -121.2500    	    39.43820    	    2190.500    	   -3.144350    
   -118.7500    	    39.43820    	    2190.500    	   -2.639638    
   -121.2500    	    41.46067    	    2190.500    	   -4.219673    
   -118.7500    	    41.46067    	    2190.500    	   -1.362499    
   -121.2500    	    43.48315    	    2190.500    	   -4.138503    
   -118.7500    	    43.48315    	    2190.500    	   -1.134874    
   -121.2500    	    35.39326    	    2191.500    	   -1.867442    
   -118.7500    	    35.39326    	    2191.500    	  -0.5377651    
   -121.2500    	    37.41573    	    2191.500    	   -2.002604    
   -118.7500    	    37.41573    	    2191.500    	   -1.737557    
   -121.2500    	    39.43820    	    2191.500    	   -3.116649    
   -118.7500    	    39.43820    	    2191.500    	   -2.920247    
   -121.2500    	    41.46067    	    2191.500    	   -4.356708    
   -118.7500    	    41.46067    	    2191.500    	   -1.696037    
   -121.2500    	    43.48315    	    2191.500    	   -4.202972    
   -118.7500    	    43.48315    	    2191.500    	   -1.410514    
   -121.2500    	    35.39326    	    2201.500    	   -3.686003    
   -118.7500    	    35.39326    	    2201.500    	   -3.341419    
   -121.2500    	    37.41573    	    2201.500    	   -3.598716    
   -118.7500    	    37.41573    	    2201.500    	   -3.463002    
   -121.2500    	    39.43820    	    2201.500    	   -3.386999    
   -118.7500    	    39.43820    	    2201.500    	   -4.018537    
   -121.2500    	    41.46067    	    2201.500    	   -4.019507    
   -118.7500    	    41.46067    	    2201.500    	   -2.795560    
   -121.2500    	    43.48315    	    2201.500    	   -3.465737    
   -118.7500    	    43.48315    	    2201.500    	  -0.5089548    
   -121.2500    	    35.39326    	    2202.500    	   -3.313557    
   -118.7500    	    35.39326    	    2202.500    	   -3.284392    
   -121.2500    	    37.41573    	    2202.500    	   -3.422222    
   -118.7500    	    37.41573    	    2202.500    	   -3.645847    
   -121.2500    	    39.43820    	    2202.500    	   -3.389125    
   -118.7500    	    39.43820    	    2202.500    	   -4.176610    
   -121.2500    	    41.46067    	    2202.500    	   -4.157799    
   -118.7500    	    41.46067    	    2202.500    	   -3.075148    
   -121.2500    	    43.48315    	    2202.500    	   -3.988178    
   -118.7500    	    43.48315    	    2202.500    	   -1.442268    
   -121.2500    	    35.39326    	    2203.500    	   -3.062281    
   -118.7500    	    35.39326    	    2203.500    	   -3.136386    
   -121.2500    	    37.41573    	    2203.500    	   -3.194771    
   -118.7500    	    37.41573    	    2203.500    	   -3.564575    
   -121.2500    	    39.43820    	    2203.500    	   -3.101297    
   -118.7500    	    39.43820    	    2203.500    	   -4.158182    
   -121.2500    	    41.46067    	    2203.500    	   -4.045778    
   -118.7500    	    41.46067    	    2203.500    	   -3.315528    
   -121.2500    	    43.48315    	    2203.500    	   -3.898717    
   -118.7500    	    43.48315    	    2203.500    	   -2.035784    
   -121.2500    	    35.39326    	    2213.500    	   -6.761562    
   -118.7500    	    35.39326    	    2213.500    	   -6.042377    
   -121.2500    	    37.41573    	    2213.500    	   -5.938775    
   -118.7500    	    37.41573    	    2213.500    	   -4.722786    
   -121.2500    	    39.43820    	    2213.500    	   -5.566262    
   -118.7500    	    39.43820    	    2213.500    	   -6.707424    
   -121.2500    	    41.46067    	    2213.500    	   -6.633819    
   -118.7500    	    41.46067    	    2213.500    	   -6.815257    
   -121.2500    	    43.48315    	    2213.500    	   -6.140917    
   -118.7500    	    43.48315    	    2213.500    	   -5.119572    
   -121.2500    	    35.39326    	    2214.500    	   -6.135580    
   -118.7500    	    35.39326    	    2214.500    	   -5.711596    
   -121.2500    	    37.41573    	    2214.500    	   -5.527942    
   -118.7500    	    37.41573    	    2214.500    	   -4.764544    
   -121.2500    	    39.43820    	    2214.500    	   -5.578630    
   -118.7500    	    39.43820    	    2214.500    	   -7.047473    
   -121.2500    	    41.46067    	    2214.500    	   -7.130600    
   -118.7500    	    41.46067    	    2214.500    	   -7.544527    
   -121.2500    	    43.48315    	    2214.500    	   -6.924435    
   -118.7500    	    43.48315    	    2214.500    	   -6.372056    
   -121.2500    	    35.39326    	    2215.500    	   -5.592437    
   -118.7500    	    35.39326    	    2215.500    	   -5.296467    
   -121.2500    	    37.41573    	    2215.500    	   -5.086504    
   -118.7500    	    37.41573    	    2215.500    	   -4.532636    
   -121.2500    	    39.43820    	    2215.500    	   -5.275486    
   -118.7500    	    39.43820    	    2215.500    	   -6.858443    
   -121.2500    	    41.46067    	    2215.500    	   -7.060503    
   -118.7500    	    41.46067    	    2215.500    	   -7.647195    
   -121.2500    	    43.48315    	    2215.500    	   -6.996688    
   -118.7500    	    43.48315    	    2215.500    	   -6.830289    
   -121.2500    	    35.39326    	    2225.500    	   -1.400553    
   -118.7500    	    35.39326    	    2225.500    	   -2.198426    
   -121.2500    	    37.41573    	    2225.500    	   -2.553932    
   -118.7500    	    37.41573    	    2225.500    	   -2.408231    
   -121.2500    	    39.43820    	    2225.500    	   -2.583671    
   -118.7500    	    39.43820    	    2225.500    	   -3.131594    
   -121.2500    	    41.46067    	    2225.500    	   -2.466594    
   -118.7500    	    41.46067    	    2225.500    	   -2.669050    
   -121.2500    	    43.48315    	    2225.500    	   -2.283153    
   -118.7500    	    43.48315    	    2225.500    	   -1.709231    
   -121.2500    	    35.39326    	    2226.500    	   -1.315477    
   -118.7500    	    35.39326    	    2226.500    	   -2.259352    
   -121.2500    	    37.41573    	    2226.500    	   -2.472977    
   -118.7500    	    37.41573    	    2226.500    	   -2.748847    
   -121.2500    	    39.43820    	    2226.500    	   -2.906609    
   -118.7500    	    39.43820    	    2226.500    	   -3.827180    
   -121.2500    	    41.46067    	    2226.500    	   -2.994027    
   -118.7500    	    41.46067    	    2226.500    	   -3.177907    
   -121.2500    	    43.48315    	    2226.500    	   -2.611217    
   -118.7500    	    43.48315    	    2226.500    	   -2.040561    
   -121.2500    	    35.39326    	    2227.500    	   -1.268289    
   -118.7500    	    35.39326    	    2227.500    	   -2.209101    
   -121.2500    	    37.41573    	    2227.500    	   -2.345198    
   -118.7500    	    37.41573    	    2227.500    	   -2.727996    
   -121.2500    	    39.43820    	    2227.500    	   -2.899735    
   -118.7500    	    39.43820    	    2227.500    	   -3.938280    
   -121.2500    	    41.46067    	    2227.500    	   -3.266589    
   -118.7500    	    41.46067    	    2227.500    	   -3.615384    
   -121.2500    	    43.48315    	    2227.500    	   -2.950541    
   -118.7500    	    43.48315    	    2227.500    	   -2.638362    
   -121.2500    	    35.39326    	    2237.500    	   -2.182000    
   -118.7500    	    35.39326    	    2237.500    	   -2.460399    
   -121.2500    	    37.41573    	    2237.500    	   -2.364834    
   -118.7500    	    37.41573    	    2237.500    	    1.399949    
   -121.2500    	    39.43820    	    2237.500    	   -2.397631    
   -118.7500    	    39.43820    	    2237.500    	   -1.789425    
   -121.2500    	    41.46067    	    2237.500    	   -3.148366    
   -118.7500    	    41.46067    	    2237.500    	   -2.420891    
   -121.2500    	    43.48315    	    2237.500    	   -2.711179    
   -118.7500    	    43.48315    	    2237.500    	   -1.868639    
   -121.2500    	    35.39326    	    2238.500    	   -1.984661    
   -118.7500    	    35.39326    	    2238.500    	   -2.475968    
   -121.2500    	    37.41573    	    2238.500    	   -2.308426    
   -118.7500    	    37.41573    	    2238.500    	    1.653835    
   -121.2500    	    39.43820    	    2238.500    	   -2.615921    
   -118.7500    	    39.43820    	    2238.500    	   -1.660703    
   -121.2500    	    41.46067    	    2238.500    	   -3.062201    
   -118.7500    	    41.46067    	    2238.500    	   -2.604236    
   -121.2500    	    43.48315    	    2238.500    	   -3.180530    
   -118.7500    	    43.48315    	    2238.500    	   -2.470334    
   -121.2500    	    35.39326    	    2239.500    	   -1.867459    
   -118.7500    	    35.39326    	    2239.500    	   -2.328754    
   -121.2500    	    37.41573    	    2239.500    	   -2.203366    
   -118.7500    	    37.41573    	    2239.500    	  -0.3319158    
   -121.2500    	    39.43820    	    2239.500    	   -2.658268    
   -118.7500    	    39.43820    	    2239.500    	   -1.968669    
   -121.2500    	    41.46067    	    2239.500    	   -3.304429    
   -118.7500    	    41.46067    	    2239.500    	   -3.089008    
   -121.2500    	    43.48315    	    2239.500    	   -3.565088    
   -118.7500    	    43.48315    	    2239.500    	   -3.231596    
   -121.2500    	    35.39326    	    2249.500    	  -0.4154197    
   -118.7500    	    35.39326    	    2249.500    	  -0.4644331    
   -121.2500    	    37.41573    	    2249.500    	  -0.4436924    
   -118.7500    	    37.41573    	    2249.500    	   -1.010960    
   -121.2500    	    39.43820    	    2249.500    	   -1.453515    
   -118.7500    	    39.43820    	    2249.500    	   -2.171213    
   -121.2500    	    41.46067    	    2249.500    	   -2.420868    
   -118.7500    	    41.46067    	    2249.500    	   -2.654222    
   -121.2500    	    43.48315    	    2249.500    	   -2.270123    
   -118.7500    	    43.48315    	    2249.500    	   -1.941210    
   -121.2500    	    35.39326    	    2250.500    	  -0.4355498    
   -118.7500    	    35.39326    	    2250.500    	  -0.6851463    
   -121.2500    	    37.41573    	    2250.500    	  -0.5367232    
   -118.7500    	    37.41573    	    2250.500    	   -1.397991    
   -121.2500    	    39.43820    	    2250.500    	   -1.859343    
   -118.7500    	    39.43820    	    2250.500    	   -2.791558    
   -121.2500    	    41.46067    	    2250.500    	   -2.789228    
   -118.7500    	    41.46067    	    2250.500    	   -3.485597    
   -121.2500    	    43.48315    	    2250.500    	   -2.924436    
   -118.7500    	    43.48315    	    2250.500    	   -2.896201    
   -121.2500    	    35.39326    	    2251.500    	  -0.4817384    
   -118.7500    	    35.39326    	    2251.500    	  -0.7917059    
   -121.2500    	    37.41573    	    2251.500    	  -0.6112595    
   -118.7500    	    37.41573    	    2251.500    	   -1.582555    
   -121.2500    	    39.43820    	    2251.500    	   -1.966000    
   -118.7500    	    39.43820    	    2251.500    	   -3.068419    
   -121.2500    	    41.46067    	    2251.500    	   -3.147380    
   -118.7500    	    41.46067    	    2251.500    	   -3.987320    
   -121.2500    	    43.48315    	    2251.500    	   -3.419938    
   -118.7500    	    43.48315    	    2251.500    	   -3.705637    
   -121.2500    	    35.39326    	    2261.500    	   -2.286376    
   -118.7500    	    35.39326    	    2261.500    	   -2.373844    
   -121.2500    	    37.41573    	    2261.500    	   0.3468284    
   -118.7500    	    37.41573    	    2261.500    	   -1.843881    
   -121.2500    	    39.43820    	    2261.500    	   0.7953699    
   -118.7500    	    39.43820    	    2261.500    	   -2.445860    
   -121.2500    	    41.46067    	    2261.500    	   -1.530620    
   -118.7500    	    41.46067    	    2261.500    	   0.1365077    
   -121.2500    	    43.48315    	    2261.500    	  -0.5711724    
   -118.7500    	    43.48315    	    2261.500    	  -0.4145421    
   -121.2500    	    35.39326    	    2262.500    	   -2.034931    
   -118.7500    	    35.39326    	    2262.500    	   -2.379314    
   -121.2500    	    37.41573    	    2262.500    	   0.1348827    
   -118.7500    	    37.41573    	    2262.500    	   -1.742768    
   -121.2500    	    39.43820    	    2262.500    	   0.5508137    
   -118.7500    	    39.43820    	    2262.500    	   -1.807630    
   -121.2500    	    41.46067    	    2262.500    	   -1.803577    
   -118.7500    	    41.46067    	    2262.500    	   0.4146948    
   -121.2500    	    43.48315    	    2262.500    	   -1.242720    
   -118.7500    	    43.48315    	    2262.500    	   -1.171750    
   -121.2500    	    35.39326    	    2263.500    	   -1.902465    
   -118.7500    	    35.39326    	    2263.500    	   -2.323907    
   -121.2500    	    37.41573    	    2263.500    	   0.0000000E+00
   -118.7500    	    37.41573    	    2263.500    	   -1.841442    
   -121.2500    	    39.43820    	    2263.500    	   0.1787408    
   -118.7500    	    39.43820    	    2263.500    	   -1.806143    
   -121.2500    	    41.46067    	    2263.500    	   -2.105270    
   -118.7500    	    41.46067    	    2263.500    	   4.1336581E-02
   -121.2500    	    43.48315    	    2263.500    	   -1.564636    
   -118.7500    	    43.48315    	    2263.500    	   -1.466483    
   -121.2500    	    35.39326    	    2273.500    	   -2.613976    
   -118.7500    	    35.39326    	    2273.500    	   -3.310324    
   -121.2500    	    37.41573    	    2273.500    	   -4.391325    
   -118.7500    	    37.41573    	    2273.500    	   -3.552445    
   -121.2500    	    39.43820    	    2273.500    	   -4.538031    
   -118.7500    	    39.43820    	    2273.500    	   -3.911434    
   -121.2500    	    41.46067    	    2273.500    	   -3.479365    
   -118.7500    	    41.46067    	    2273.500    	   -2.591184    
   -121.2500    	    43.48315    	    2273.500    	   -2.394385    
   -118.7500    	    43.48315    	    2273.500    	   -1.386683    
   -121.2500    	    35.39326    	    2274.500    	   -2.412817    
   -118.7500    	    35.39326    	    2274.500    	   -3.142992    
   -121.2500    	    37.41573    	    2274.500    	   -4.120364    
   -118.7500    	    37.41573    	    2274.500    	   -3.262316    
   -121.2500    	    39.43820    	    2274.500    	   -4.651962    
   -118.7500    	    39.43820    	    2274.500    	   -4.309935    
   -121.2500    	    41.46067    	    2274.500    	   -4.071919    
   -118.7500    	    41.46067    	    2274.500    	   -3.127070    
   -121.2500    	    43.48315    	    2274.500    	   -3.035001    
   -118.7500    	    43.48315    	    2274.500    	   -2.172079    
   -121.2500    	    35.39326    	    2275.500    	   -2.251132    
   -118.7500    	    35.39326    	    2275.500    	   -3.001186    
   -121.2500    	    37.41573    	    2275.500    	   -3.832622    
   -118.7500    	    37.41573    	    2275.500    	   -3.197428    
   -121.2500    	    39.43820    	    2275.500    	   -4.479638    
   -118.7500    	    39.43820    	    2275.500    	   -4.443182    
   -121.2500    	    41.46067    	    2275.500    	   -4.330833    
   -118.7500    	    41.46067    	    2275.500    	   -3.659903    
   -121.2500    	    43.48315    	    2275.500    	   -3.511436    
   -118.7500    	    43.48315    	    2275.500    	   -3.036121    
   -121.2500    	    35.39326    	    2285.500    	   -2.103059    
   -118.7500    	    35.39326    	    2285.500    	   -2.949156    
   -121.2500    	    37.41573    	    2285.500    	   -2.112462    
   -118.7500    	    37.41573    	    2285.500    	   -3.026434    
   -121.2500    	    39.43820    	    2285.500    	   -2.573596    
   -118.7500    	    39.43820    	    2285.500    	   -3.871199    
   -121.2500    	    41.46067    	    2285.500    	   -2.202148    
   -118.7500    	    41.46067    	    2285.500    	   -2.918432    
   -121.2500    	    43.48315    	    2285.500    	   -1.618173    
   -118.7500    	    43.48315    	    2285.500    	  -0.4198736    
   -121.2500    	    35.39326    	    2286.500    	   -1.952579    
   -118.7500    	    35.39326    	    2286.500    	   -2.927925    
   -121.2500    	    37.41573    	    2286.500    	   -2.068885    
   -118.7500    	    37.41573    	    2286.500    	   -3.209982    
   -121.2500    	    39.43820    	    2286.500    	   -2.689337    
   -118.7500    	    39.43820    	    2286.500    	   -4.384278    
   -121.2500    	    41.46067    	    2286.500    	   -2.693645    
   -118.7500    	    41.46067    	    2286.500    	   -3.709971    
   -121.2500    	    43.48315    	    2286.500    	   -2.292845    
   -118.7500    	    43.48315    	    2286.500    	   -1.298913    
   -121.2500    	    35.39326    	    2287.500    	   -1.845695    
   -118.7500    	    35.39326    	    2287.500    	   -2.819817    
   -121.2500    	    37.41573    	    2287.500    	   -1.995066    
   -118.7500    	    37.41573    	    2287.500    	   -3.220016    
   -121.2500    	    39.43820    	    2287.500    	   -2.700077    
   -118.7500    	    39.43820    	    2287.500    	   -4.514044    
   -121.2500    	    41.46067    	    2287.500    	   -3.077868    
   -118.7500    	    41.46067    	    2287.500    	   -4.183229    
   -121.2500    	    43.48315    	    2287.500    	   -2.814918    
